character,defination
蕭,<big><font color='#f00'>Xiāo</font></big><br>• surname Xiao<br>
蕭,<big><font color='#f00'>xiāo</font></big><br>• miserable<br>• desolate<br>• dreary<br>• Chinese mugwort<br>
蕮,<big><font color='#f00'>xì</font></big><br>• plantain (Plantago asiatica)<br>• common water-plantain (Alisma plantago-aquatica)<br>
蕳,<big><font color='#f00'>jiān</font></big><br>• orchid (same as 蘭草|兰草)<br>• Eupatorium (same as 蕑)<br>
蕶,"<big><font color='#f00'>líng</font></big><br>• withered (plant, herb etc)<br>"
蕷,<big><font color='#f00'>yù</font></big><br>• see 薯蕷|薯蓣[shǔ yù]<br>
蕸,<big><font color='#f00'>xiá</font></big><br>• water-lily leaves<br>
蕹,"<big><font color='#f00'>wèng</font></big><br>• water spinach or ong choy (Ipomoea aquatica), used as a vegetable in south China and southeast Asia<br>• Taiwan pr. [yōng]<br>"
蕺,<big><font color='#f00'>jí</font></big><br>• Houttuynia cordata<br>
蕻,<big><font color='#f00'>hòng</font></big><br>• budding<br>• flourishing<br>
蕾,<big><font color='#f00'>lěi</font></big><br>• bud<br>
蕿,<big><font color='#f00'>xuān</font></big><br>• old variant of 萱[xuān]<br>
薀,<big><font color='#f00'>yùn</font></big><br>• hippuris or mare's tail<br>
薁,<big><font color='#f00'>yù</font></big><br>• Prunus japonica<br>
薃,<big><font color='#f00'>hào</font></big><br>• Cyperus amuricus<br>
薄,<big><font color='#f00'>Bó</font></big><br>• surname Bo<br>
薄,<big><font color='#f00'>báo</font></big><br>• thin<br>• cold in manner<br>• indifferent<br>• weak<br>• light<br>• infertile<br>
薄,<big><font color='#f00'>bó</font></big><br>• meager<br>• slight<br>• weak<br>• ungenerous or unkind<br>• frivolous<br>• to despise<br>• to belittle<br>• to look down on<br>• to approach or near<br>
薄,<big><font color='#f00'>bò</font></big><br>• see 薄荷[bò he]<br>
薅,<big><font color='#f00'>hāo</font></big><br>• to weed<br>• to grip or clutch<br>
薆,<big><font color='#f00'>ài</font></big><br>• to cover<br>• to hide<br>• to conceal<br>
薇,"<big><font color='#f00'>wēi</font></big><br>• Osmunda regalis, a species of fern<br>• Taiwan pr. [wéi]<br>"
薈,<big><font color='#f00'>huì</font></big><br>• to flourish<br>• luxuriant growth<br>
薉,<big><font color='#f00'>wèi</font></big><br>• weedy<br>
薊,<big><font color='#f00'>Jì</font></big><br>• surname Ji<br>• ancient Chinese city state near modern day Beijing<br>
薊,<big><font color='#f00'>jì</font></big><br>• cirsium<br>• thistle<br>
薌,<big><font color='#f00'>xiāng</font></big><br>• aromatic herb used for seasoning<br>• variant of 香[xiāng]<br>
薏,<big><font color='#f00'>yì</font></big><br>• see 薏苡[yì yǐ]<br>
薐,<big><font color='#f00'>léng</font></big><br>• old name for spinach<br>
薑,<big><font color='#f00'>jiāng</font></big><br>• ginger<br>
薔,<big><font color='#f00'>qiáng</font></big><br>• wild rose<br>
薖,<big><font color='#f00'>kē</font></big><br>• big<br>• hungry-looking<br>
薘,<big><font color='#f00'>dá</font></big><br>• plantago major<br>
薙,<big><font color='#f00'>tì</font></big><br>• shave<br>• to weed<br>
薛,<big><font color='#f00'>Xuē</font></big><br>• surname Xue<br>• vassal state during the Zhou Dynasty (1046-256 BC)<br>
薛,<big><font color='#f00'>xuē</font></big><br>• wormwood like grass (classical)<br>
薜,<big><font color='#f00'>bì</font></big><br>• Ficus pumila<br>
薠,<big><font color='#f00'>fán</font></big><br>• plant similar to coco-grass 莎草[suō cǎo] (classical)<br>
薢,<big><font color='#f00'>xiào</font></big><br>• woody climbing plant<br>
薤,<big><font color='#f00'>xiè</font></big><br>• Allium bakeri<br>• shallot<br>• scallion<br>
薦,<big><font color='#f00'>jiàn</font></big><br>• to recommend<br>• to offer sacrifice (arch.)<br>• grass<br>• straw mat<br>
薧,<big><font color='#f00'>kǎo</font></big><br>• dried food<br>
薨,<big><font color='#f00'>hōng</font></big><br>• death of a prince<br>• swarming<br>
薩,<big><font color='#f00'>Sà</font></big><br>• Bodhisattva<br>• surname Sa<br>
薪,<big><font color='#f00'>xīn</font></big><br>• fuel<br>• salary<br>
薫,<big><font color='#f00'>xūn</font></big><br>• Japanese variant of 薰<br>
薬,<big><font color='#f00'>yào</font></big><br>• Japanese variant of 藥|药<br>
薯,<big><font color='#f00'>shǔ</font></big><br>• potato<br>• yam<br>
薰,<big><font color='#f00'>xūn</font></big><br>• fragrance<br>• warm<br>• to educate<br>• variant of 熏[xūn]<br>• to smoke<br>• to fumigate<br>
薰,<big><font color='#f00'>xūn</font></big><br>• sweet-smelling grass<br>• Coumarouna odorata<br>• tonka beans<br>• coumarin<br>
薳,<big><font color='#f00'>wěi</font></big><br>• (arch.) type of grass<br>
薳,<big><font color='#f00'>Wěi</font></big><br>• surname Wei<br>
薶,<big><font color='#f00'>mái</font></big><br>• old variant of 埋[mái]<br>
薶,<big><font color='#f00'>wō</font></big><br>• to make dirty<br>• to soil<br>
薷,<big><font color='#f00'>rú</font></big><br>• Elshotria paltrini<br>
薸,<big><font color='#f00'>piāo</font></big><br>• duckweed<br>
薹,<big><font color='#f00'>tái</font></big><br>• Carex dispalatha<br>
薺,<big><font color='#f00'>jì</font></big><br>• see 薺菜|荠菜[jì cài]<br>
薺,<big><font color='#f00'>qí</font></big><br>• water chestnut<br>
薻,<big><font color='#f00'>zǎo</font></big><br>• old variant of 藻[zǎo]<br>
薽,<big><font color='#f00'>zhēn</font></big><br>• (grass)<br>• (orchid)<br>
薾,<big><font color='#f00'>ěr</font></big><br>• luxuriant growth of flower<br>
薿,<big><font color='#f00'>nǐ</font></big><br>• luxuriant (of plants)<br>
藁,<big><font color='#f00'>gǎo</font></big><br>• variant of 槁[gǎo]<br>
藄,<big><font color='#f00'>qí</font></big><br>• (fern)<br>
藇,<big><font color='#f00'>Xù</font></big><br>• surname Xu<br>
藇,<big><font color='#f00'>xù</font></big><br>• beautiful<br>
藉,<big><font color='#f00'>jiè</font></big><br>• variant of 借[jiè]<br>
藉,<big><font color='#f00'>Jí</font></big><br>• surname Ji<br>
藉,<big><font color='#f00'>jí</font></big><br>• to insult<br>• to walk all over (sb)<br>
藉,<big><font color='#f00'>jiè</font></big><br>• sleeping mat<br>• to placate<br>
藊,<big><font color='#f00'>biǎn</font></big><br>• see 藊豆[biǎn dòu]<br>
藋,<big><font color='#f00'>diào</font></big><br>• Sambucu javinica<br>
藍,<big><font color='#f00'>Lán</font></big><br>• surname Lan<br>
藍,<big><font color='#f00'>lán</font></big><br>• blue<br>• indigo plant<br>
藎,<big><font color='#f00'>jìn</font></big><br>• Arthraxon ciliare<br>• loyal<br>
藏,<big><font color='#f00'>Zàng</font></big><br>• Tibet<br>• Xizang 西藏<br>
藏,<big><font color='#f00'>cáng</font></big><br>• to conceal<br>• to hide away<br>• to harbor<br>• to store<br>• to collect<br>
藏,<big><font color='#f00'>zàng</font></big><br>• storehouse<br>• depository<br>• Buddhist or Taoist scripture<br>
藐,<big><font color='#f00'>miǎo</font></big><br>• to despise<br>• small<br>• variant of 渺[miǎo]<br>
藒,<big><font color='#f00'>qiè</font></big><br>• see 藒車|藒车[qiè chē]<br>
藕,<big><font color='#f00'>ǒu</font></big><br>• root of lotus<br>
藘,<big><font color='#f00'>lu:2</font></big><br>• madder<br>
藙,<big><font color='#f00'>yì</font></big><br>• Zanthoxylum ailanthoides<br>
藚,<big><font color='#f00'>xù</font></big><br>• Alisma plantago<br>
藜,"<big><font color='#f00'>lí</font></big><br>• name of weed plant (fat hen, goosefoot, pigweed etc)<br>• Chenopodium album<br>"
藝,<big><font color='#f00'>yì</font></big><br>• skill<br>• art<br>
藟,<big><font color='#f00'>lěi</font></big><br>• bud<br>• creeper<br>• bramble<br>
藠,<big><font color='#f00'>jiào</font></big><br>• see 藠頭|藠头[jiào tou]<br>
藤,<big><font color='#f00'>téng</font></big><br>• rattan<br>• cane<br>• vine<br>
藥,"<big><font color='#f00'>yào</font></big><br>• medicine<br>• drug<br>• substance used for a specific purpose (e.g. poisoning, explosion, fermenting)<br>• CL:種|种[zhǒng],服[fù],味[wèi]<br>• to poison<br>"
藦,<big><font color='#f00'>mó</font></big><br>• Metaplexis stauntoni<br>
藨,<big><font color='#f00'>biāo</font></big><br>• kind of raspberry<br>
藩,<big><font color='#f00'>fān</font></big><br>• fence<br>• hedge<br>• screen<br>• barrier<br>• vassal state<br>• Taiwan pr. [fán]<br>
藪,<big><font color='#f00'>sǒu</font></big><br>• marsh<br>• gathering place<br>
藭,<big><font color='#f00'>qióng</font></big><br>• see 芎藭[qióng xiōng]<br>
藳,<big><font color='#f00'>gǎo</font></big><br>• old variant of 稿[gǎo]<br>
藴,"<big><font color='#f00'>yùn</font></big><br>• variant of 蘊|蕴, to accumulate<br>• to hold in store<br>• to contain<br>• to gather together<br>• to collect<br>• depth<br>• inner strength<br>• profundity<br>"
藶,<big><font color='#f00'>lì</font></big><br>• Drabanemerosa hebecarpa<br>
藷,<big><font color='#f00'>shǔ</font></big><br>• variant of 薯[shǔ]<br>
藹,<big><font color='#f00'>ǎi</font></big><br>• friendly<br>
藺,<big><font color='#f00'>Lìn</font></big><br>• surname Lin<br>
藺,<big><font color='#f00'>lìn</font></big><br>• juncus effusus<br>
藻,<big><font color='#f00'>zǎo</font></big><br>• aquatic grasses<br>• elegant<br>
藼,<big><font color='#f00'>xuān</font></big><br>• old variant of 萱[xuān]<br>
藾,<big><font color='#f00'>lài</font></big><br>• (fragrant labiate plant)<br>
藿,<big><font color='#f00'>huò</font></big><br>• Lophanthus rugosus<br>• beans<br>
蘀,<big><font color='#f00'>tuò</font></big><br>• fallen leaves and bark<br>
蘁,"<big><font color='#f00'>wù</font></big><br>• to disobey<br>• contrary<br>• against<br>• to go against<br>• to violate<br>• obscure character, possibly variant of 惡|恶[è]<br>"
蘂,<big><font color='#f00'>ruǐ</font></big><br>• variant of 蕊[ruǐ]<br>
蘄,<big><font color='#f00'>qí</font></big><br>• (herb)<br>• implore<br>• pray<br>• place name<br>
蘅,<big><font color='#f00'>héng</font></big><br>• Asarum blumei (wild ginger plant)<br>
蘆,<big><font color='#f00'>lú</font></big><br>• rush<br>• reed<br>• Phragmites communis<br>
蘇,<big><font color='#f00'>Sū</font></big><br>• surname Su<br>• abbr. for Soviet Union 蘇維埃|苏维埃 or 蘇聯|苏联<br>• abbr. for Jiangsu province 江蘇|江苏<br>• abbr. for Suzhou city 蘇州|苏州<br>
蘇,<big><font color='#f00'>sū</font></big><br>• Perilla frutescens (Chinese basil or wild red basil)<br>• place name<br>• to revive<br>• used as phonetic in transliteration<br>
蘊,<big><font color='#f00'>yùn</font></big><br>• to accumulate<br>• to hold in store<br>• to contain<br>• to gather together<br>• to collect<br>• depth<br>• inner strength<br>• profundity<br>
蘋,<big><font color='#f00'>píng</font></big><br>• apple<br>
蘋,<big><font color='#f00'>pín</font></big><br>• marsiliaceae<br>• clover fern<br>
蘐,<big><font color='#f00'>xuān</font></big><br>• old variant of 萱[xuān]<br>
蘑,<big><font color='#f00'>mó</font></big><br>• mushroom<br>
蘓,<big><font color='#f00'>sū</font></big><br>• old variant of 蘇|苏[sū]<br>
蘗,<big><font color='#f00'>niè</font></big><br>• shoots from an old stump<br>
蘘,<big><font color='#f00'>ráng</font></big><br>• a kind of wild ginger<br>
蘚,<big><font color='#f00'>xiǎn</font></big><br>• moss<br>• lichen<br>• moss on damp walls<br>• used erroneously for 蘇|苏<br>
蘝,"<big><font color='#f00'>liǎn</font></big><br>• variant of 蘞|蔹, trailing plant<br>• liana<br>• creeper<br>• wild vine (Gynostemma pentaphyllum or Vitis pentaphylla)<br>"
蘞,<big><font color='#f00'>liǎn</font></big><br>• trailing plant<br>• liana<br>• creeper<br>• wild vine (Gynostemma pentaphyllum or Vitis pentaphylla)<br>
蘢,<big><font color='#f00'>lóng</font></big><br>• Polygonum posumbu<br>
蘤,<big><font color='#f00'>huā</font></big><br>• variant of 花[huā]<br>• flower<br>• blossom<br>• also pr. [wěi]<br>
蘧,<big><font color='#f00'>Qú</font></big><br>• surname Qu<br>
蘧,<big><font color='#f00'>qú</font></big><br>• Dianthus superbus<br>
蘩,<big><font color='#f00'>fán</font></big><br>• Artemisia stellariana<br>
蘭,"<big><font color='#f00'>Lán</font></big><br>• surname Lan<br>• abbr. for Lanzhou 蘭州|兰州[Lán zhōu], Gansu<br>"
蘭,<big><font color='#f00'>lán</font></big><br>• orchid (蘭花|兰花 Cymbidium goeringii)<br>• fragrant thoroughwort (蘭草|兰草 Eupatorium fortunei)<br>• lily magnolia (木蘭|木兰)<br>
蘵,<big><font color='#f00'>zhí</font></big><br>• Physalis angulata<br>
蘸,"<big><font color='#f00'>zhàn</font></big><br>• to dip in (ink, sauce etc)<br>"
蘺,"<big><font color='#f00'>lí</font></big><br>• red algae<br>• Gracilaria, several species, some edible<br>• Japanese ogonori<br>• arch. used for vanilla-like herb<br>"
蘻,<big><font color='#f00'>jì</font></big><br>• a kind of herb (old)<br>
蘼,<big><font color='#f00'>mí</font></big><br>• millet<br>
蘿,<big><font color='#f00'>luó</font></big><br>• radish<br>
虀,<big><font color='#f00'>jī</font></big><br>• fragment<br>• salted vegetables<br>• spices<br>
虆,<big><font color='#f00'>léi</font></big><br>• creeper<br>• bramble<br>• dirt-basket<br>
虉,<big><font color='#f00'>yì</font></big><br>• see 虉草|𬟁草[yì cǎo]<br>
虍,<big><font color='#f00'>hū</font></big><br>• stripes of a tiger<br>• 'tiger' radical in Chinese characters (Kangxi radical 141)<br>
虎,<big><font color='#f00'>hǔ</font></big><br>• tiger<br>• CL:隻|只[zhī]<br>
虐,<big><font color='#f00'>nu:è</font></big><br>• oppressive<br>• tyrannical<br>
虒,<big><font color='#f00'>sī</font></big><br>• amphibious animal with one horn<br>
虓,<big><font color='#f00'>xiāo</font></big><br>• roar of a tiger<br>
虔,<big><font color='#f00'>qián</font></big><br>• to act with reverence<br>• reverent<br>
處,<big><font color='#f00'>chǔ</font></big><br>• to reside<br>• to live<br>• to dwell<br>• to be in<br>• to be situated at<br>• to stay<br>• to get along with<br>• to be in a position of<br>• to deal with<br>• to discipline<br>• to punish<br>
處,"<big><font color='#f00'>chù</font></big><br>• place<br>• location<br>• spot<br>• point<br>• office<br>• department<br>• bureau<br>• respect<br>• classifier for locations or items of damage: spot, point<br>"
虖,<big><font color='#f00'>hū</font></big><br>• to exhale<br>• to call<br>• scream of tiger<br>
虗,<big><font color='#f00'>xū</font></big><br>• old variant of 虛|虚[xū]<br>
虛,<big><font color='#f00'>xū</font></big><br>• emptiness<br>• void<br>• abstract theory or guiding principles<br>• empty or unoccupied<br>• diffident or timid<br>• false<br>• humble or modest<br>• (of health) weak<br>• virtual<br>• in vain<br>
虜,<big><font color='#f00'>lǔ</font></big><br>• prisoner of war<br>• to capture<br>• to take prisoner<br>• (old) northern barbarian<br>• slave<br>
虞,<big><font color='#f00'>Yú</font></big><br>• surname Yu<br>
虞,<big><font color='#f00'>yú</font></big><br>• to expect<br>• to anticipate<br>• to worry<br>• to cheat<br>
號,<big><font color='#f00'>háo</font></big><br>• roar<br>• cry<br>• CL:個|个[gè]<br>
號,<big><font color='#f00'>hào</font></big><br>• ordinal number<br>• day of a month<br>• mark<br>• sign<br>• business establishment<br>• size<br>• ship suffix<br>• horn (wind instrument)<br>• bugle call<br>• assumed name<br>• to take a pulse<br>• classifier used to indicate number of people<br>
虡,<big><font color='#f00'>jù</font></big><br>• bell pendant stand<br>
虢,"<big><font color='#f00'>Guó</font></big><br>• Guo, a kinship group whose members held dukedoms within the Zhou Dynasty realm, including Western Guo 西虢國|西虢国 and Eastern Guo 東虢國|东虢国<br>• surname Guo<br>"
