character,defination
丫,<big><font color='#f00'>yā</font></big><font face='AR UDJingxihei'><br>• fork<br>• branch<br>• bifurcation<br>• girl<br></font>
中,<big><font color='#f00'>Zhōng</font></big><font face='AR UDJingxihei'><br>• China<br>• Chinese<br>• surname Zhong<br></font>
中,<big><font color='#f00'>zhōng</font></big><font face='AR UDJingxihei'><br>• within<br>• among<br>• in<br>• middle<br>• center<br>• while (doing sth)<br>• during<br>• (dialect) OK<br>• all right<br></font>
中,<big><font color='#f00'>zhòng</font></big><font face='AR UDJingxihei'><br>• to hit (the mark)<br>• to be hit by<br>• to suffer<br>• to win (a prize, a lottery)<br></font>
丮,<big><font color='#f00'>jǐ</font></big><font face='AR UDJingxihei'><br>• to catch<br></font>
丰,<big><font color='#f00'>fēng</font></big><font face='AR UDJingxihei'><br>• luxuriant<br>• buxom<br>• variant of 豐|丰[fēng]<br>• variant of 風|风[fēng]<br>• appearance<br>• charm<br></font>
丱,<big><font color='#f00'>guàn</font></big><font face='AR UDJingxihei'><br>• two tufts of hair<br>• young<br>• underage<br></font>
丱,<big><font color='#f00'>kuàng</font></big><font face='AR UDJingxihei'><br>• archaic variant of 礦|矿[kuàng]<br></font>
串,<big><font color='#f00'>chuàn</font></big><font face='AR UDJingxihei'><br>• to string together<br>• to skewer<br>• to connect wrongly<br>• to gang up<br>• to rove<br>• string<br>• bunch<br>• skewer<br>• classifier for things that are strung together, or in a bunch, or in a row: string of, bunch of, series of<br>• to make a swift or abrupt linear movement (like a bead on an abacus)<br>• to move across<br></font>
丳,<big><font color='#f00'>chǎn</font></big><font face='AR UDJingxihei'><br>• skewer<br></font>
丵,<big><font color='#f00'>zhuó</font></big><font face='AR UDJingxihei'><br>• thick grass<br>• 'bush' component in Chinese characters<br></font>
丶,<big><font color='#f00'>zhǔ</font></big><font face='AR UDJingxihei'><br>• 'dot' radical in Chinese characters (Kangxi radical 3)<br>• see also 點|点[diǎn]<br></font>
丷,<big><font color='#f00'>bā</font></big><font face='AR UDJingxihei'><br>• 'eight' component in Chinese characters<br>• archaic variant of 八[bā]<br></font>
丷,<big><font color='#f00'>xx</font></big><font face='AR UDJingxihei'><br>• one of the characters used in kwukyel, an ancient Korean writing system<br></font>
丸,<big><font color='#f00'>wán</font></big><font face='AR UDJingxihei'><br>• ball<br>• pellet<br>• pill<br></font>
丹,<big><font color='#f00'>dān</font></big><font face='AR UDJingxihei'><br>• red<br>• pellet<br>• powder<br>• cinnabar<br></font>
主,<big><font color='#f00'>zhǔ</font></big><font face='AR UDJingxihei'><br>• owner<br>• master<br>• host<br>• individual or party concerned<br>• God<br>• Lord<br>• main<br>• to indicate or signify<br>• trump card (in card games)<br></font>
丼,<big><font color='#f00'>dòng</font></big><font face='AR UDJingxihei'><br>• (Tw) bowl of boiled rice with other food on top (loanword from Japanese 'donburi')<br></font>
丼,<big><font color='#f00'>jǐng</font></big><font face='AR UDJingxihei'><br>• old variant of 井[jǐng]<br></font>
丿,<big><font color='#f00'>piě</font></big><font face='AR UDJingxihei'><br>• radical in Chinese characters (Kangxi radical 4)<br>• see 撇[piě]<br></font>
乀,<big><font color='#f00'>fú</font></big><font face='AR UDJingxihei'><br>• stretch<br></font>
乀,<big><font color='#f00'>piě</font></big><font face='AR UDJingxihei'><br>• variant of 丿[piě]<br></font>
乂,<big><font color='#f00'>yì</font></big><font face='AR UDJingxihei'><br>• to regulate<br>• to govern<br>• to control<br>• to mow<br></font>
乃,<big><font color='#f00'>nǎi</font></big><font face='AR UDJingxihei'><br>• to be<br>• thus<br>• so<br>• therefore<br>• then<br>• only<br>• thereupon<br></font>
久,<big><font color='#f00'>jiǔ</font></big><font face='AR UDJingxihei'><br>• (long) time<br>• (long) duration of time<br></font>
乆,<big><font color='#f00'>jiǔ</font></big><font face='AR UDJingxihei'><br>• archaic variant of 久[jiǔ]<br></font>
乇,<big><font color='#f00'>tuō</font></big><font face='AR UDJingxihei'><br>• archaic variant of 托[tuō]<br></font>
乇,<big><font color='#f00'>zhé</font></big><font face='AR UDJingxihei'><br>• 'blade of grass' component in Chinese characters<br></font>
么,<big><font color='#f00'>Yāo</font></big><font face='AR UDJingxihei'><br>• surname Yao<br></font>
么,<big><font color='#f00'>yāo</font></big><font face='AR UDJingxihei'><br>• youngest<br>• most junior<br>• tiny<br>• one (unambiguous spoken form when spelling out numbers, esp. on telephone or in military)<br>• one or ace on dice or dominoes<br>• variant of 吆[yāo], to shout<br></font>
乊,<big><font color='#f00'>xx</font></big><font face='AR UDJingxihei'><br>• one of the characters used in kwukyel (phonetic 'ho'), an ancient Korean writing system<br></font>
之,<big><font color='#f00'>zhī</font></big><font face='AR UDJingxihei'><br>• (possessive particle, literary equivalent of 的[de])<br>• him<br>• her<br>• it<br></font>
乍,<big><font color='#f00'>zhà</font></big><font face='AR UDJingxihei'><br>• at first<br>• suddenly<br>• abruptly<br>• to spread<br>• (of hair) to stand on end<br>• bristling<br></font>
乎,<big><font color='#f00'>hū</font></big><font face='AR UDJingxihei'><br>• (classical particle similar to 於|于[yú]) in<br>• at<br>• from<br>• because<br>• than<br>• (classical final particle similar to 嗎|吗[ma], 吧[ba], 呢[ne], expressing question, doubt or astonishment)<br></font>
乏,<big><font color='#f00'>fá</font></big><font face='AR UDJingxihei'><br>• short of<br>• tired<br></font>
乑,<big><font color='#f00'>zhòng</font></big><font face='AR UDJingxihei'><br>• to stand side by side<br>• variant of 眾|众[zhòng]<br></font>
乒,<big><font color='#f00'>pīng</font></big><font face='AR UDJingxihei'><br>• (onom.) ping<br>• bing<br></font>
乓,<big><font color='#f00'>pāng</font></big><font face='AR UDJingxihei'><br>• (onom.) bang<br></font>
乕,<big><font color='#f00'>hǔ</font></big><font face='AR UDJingxihei'><br>• archaic variant of 虎[hǔ]<br></font>
乖,<big><font color='#f00'>guāi</font></big><font face='AR UDJingxihei'><br>• (of a child) obedient, well-behaved<br>• clever<br>• shrewd<br>• alert<br>• perverse<br>• contrary to reason<br>• irregular<br>• abnormal<br></font>
乗,<big><font color='#f00'>chéng</font></big><font face='AR UDJingxihei'><br>• Japanese variant of 乘[chéng]<br></font>
乘,<big><font color='#f00'>Chéng</font></big><font face='AR UDJingxihei'><br>• surname Cheng<br></font>
乘,<big><font color='#f00'>chéng</font></big><font face='AR UDJingxihei'><br>• to ride<br>• to mount<br>• to make use of<br>• to avail oneself of<br>• to take advantage of<br>• to multiply (mathematics)<br>• Buddhist sect or creed<br></font>
乘,<big><font color='#f00'>shèng</font></big><font face='AR UDJingxihei'><br>• four horse military chariot (archaic)<br>• four (archaic)<br>• generic term for history books<br></font>
乙,<big><font color='#f00'>yǐ</font></big><font face='AR UDJingxihei'><br>• second of the ten Heavenly Stems 十天干[shí tiān gān]<br>• second in order<br>• letter 'B' or roman 'II' in list 'A, B, C', or 'I, II, III' etc<br>• second party (in legal contract, usually 乙方[yǐ fāng], as opposed to 甲方[jiǎ fāng])<br>• ethyl<br>• bent<br>• winding<br>• radical in Chinese characters (Kangxi radical 5)<br>• ancient Chinese compass point: 105°<br></font>
乙,<big><font color='#f00'>zhé</font></big><font face='AR UDJingxihei'><br>• turning stroke (in Chinese characters)<br>• see also 折[zhé]<br></font>
乚,<big><font color='#f00'>yà</font></big><font face='AR UDJingxihei'><br>• component in Chinese characters<br>• archaic variant of 毫[háo]<br>• archaic variant of 乙[yǐ]<br></font>
乛,<big><font color='#f00'>zhé</font></big><font face='AR UDJingxihei'><br>• variant of 乙[zhé]<br></font>
乜,<big><font color='#f00'>miē</font></big><font face='AR UDJingxihei'><br>• to squint<br>• what? (Cantonese)<br>• see also 乜嘢[miē yě]<br></font>
九,<big><font color='#f00'>jiǔ</font></big><font face='AR UDJingxihei'><br>• nine<br>• 9<br></font>
乞,<big><font color='#f00'>qǐ</font></big><font face='AR UDJingxihei'><br>• to beg<br></font>
也,<big><font color='#f00'>Yě</font></big><font face='AR UDJingxihei'><br>• surname Ye<br></font>
也,<big><font color='#f00'>yě</font></big><font face='AR UDJingxihei'><br>• also<br>• too<br>• (in Classical Chinese) final particle implying affirmation<br></font>
乢,<big><font color='#f00'>gài</font></big><font face='AR UDJingxihei'><br>• ancient variant of 蓋|盖[gài]<br>• ancient variant of 丐[gài]<br></font>
乣,<big><font color='#f00'>jiǔ</font></big><font face='AR UDJingxihei'><br>• archaic variant of 糺[jiǔ]<br></font>
乤,<big><font color='#f00'>xx</font></big><font face='AR UDJingxihei'><br>• first character in place name 乤浦 'Halpho' (Korean gugja)<br></font>
乥,<big><font color='#f00'>xx</font></big><font face='AR UDJingxihei'><br>• one of the characters used in kwukyel (phonetic 'hol'), an ancient Korean writing system<br></font>
乧,<big><font color='#f00'>xx</font></big><font face='AR UDJingxihei'><br>• archaic Korean hanja pronounced dul, phonetic 斗 du plus 乙 ul<br></font>
乨,<big><font color='#f00'>shǐ</font></big><font face='AR UDJingxihei'><br>• archaic variant of 始[shǐ]<br></font>
乩,<big><font color='#f00'>jī</font></big><font face='AR UDJingxihei'><br>• to divine<br></font>
乪,<big><font color='#f00'>nāng</font></big><font face='AR UDJingxihei'><br>• a bend in a river (Cantonese)<br></font>
乫,<big><font color='#f00'>xx</font></big><font face='AR UDJingxihei'><br>• phonetic 'gal' used in place names (Korean gugja)<br></font>
乭,<big><font color='#f00'>shí</font></big><font face='AR UDJingxihei'><br>• rock<br>• phonetic 'dol' used in names (Korean kugja)<br></font>
乳,<big><font color='#f00'>rǔ</font></big><font face='AR UDJingxihei'><br>• breast<br>• milk<br></font>
乴,<big><font color='#f00'>xué</font></big><font face='AR UDJingxihei'><br>• to grasp<br></font>
乵,<big><font color='#f00'>yǎn</font></big><font face='AR UDJingxihei'><br>• archaic variant of 進|进[jìn]<br></font>
乶,<big><font color='#f00'>Fǔ</font></big><font face='AR UDJingxihei'><br>• phonetic pol, used in Korean place name<br>• see Polha 乶下[Fǔ xià], Korean place name in former Hamgyeongdo Province 咸鏡道|咸镜道[Xián jìng dào]<br></font>
乷,<big><font color='#f00'>xx</font></big><font face='AR UDJingxihei'><br>• phonetic 'sal' (Korean gugja)<br></font>
乸,<big><font color='#f00'>nǎ</font></big><font face='AR UDJingxihei'><br>• feminine suffix (Cantonese)<br>• postfix indicating feminine<br></font>
乹,<big><font color='#f00'>qián</font></big><font face='AR UDJingxihei'><br>• old variant of 乾[qián]<br></font>
乹,<big><font color='#f00'>gān</font></big><font face='AR UDJingxihei'><br>• old variant of 乾|干[gān]<br></font>
乺,<big><font color='#f00'>xx</font></big><font face='AR UDJingxihei'><br>• phonetic 'sol' used in place names (Korean gugja)<br></font>
乼,<big><font color='#f00'>xx</font></big><font face='AR UDJingxihei'><br>• rope (Korean gugja)<br></font>
乾,<big><font color='#f00'>Qián</font></big><font face='AR UDJingxihei'><br>• surname Qian<br></font>
乾,<big><font color='#f00'>qián</font></big><font face='AR UDJingxihei'><br>• one of the Eight Trigrams 八卦[bā guà], symbolizing heaven<br>• male principle<br>• ☰<br>• ancient Chinese compass point: 315° (northwest)<br></font>
乾,<big><font color='#f00'>Gān</font></big><font face='AR UDJingxihei'><br>• surname Gan<br></font>
乾,<big><font color='#f00'>gān</font></big><font face='AR UDJingxihei'><br>• dry<br>• clean<br>• in vain<br>• dried food<br>• foster<br>• adoptive<br>• to ignore<br></font>
乿,<big><font color='#f00'>luàn</font></big><font face='AR UDJingxihei'><br>• archaic variant of 亂|乱[luàn]<br></font>
乿,<big><font color='#f00'>zhì</font></big><font face='AR UDJingxihei'><br>• archaic variant of 治[zhì]<br></font>
亀,<big><font color='#f00'>guī</font></big><font face='AR UDJingxihei'><br>• old variant of 龜|龟[guī]<br></font>
亁,<big><font color='#f00'>qián</font></big><font face='AR UDJingxihei'><br>• variant of 乾[qián]<br></font>
亁,<big><font color='#f00'>gān</font></big><font face='AR UDJingxihei'><br>• variant of 乾|干[gān]<br></font>
亂,<big><font color='#f00'>luàn</font></big><font face='AR UDJingxihei'><br>• in confusion or disorder<br>• in a confused state of mind<br>• disorder<br>• upheaval<br>• riot<br>• illicit sexual relations<br>• to throw into disorder<br>• to mix up<br>• indiscriminate<br>• random<br>• arbitrary<br></font>
亃,<big><font color='#f00'>lín</font></big><font face='AR UDJingxihei'><br>• mythical animal, said to have yellow body and white tail<br></font>
亄,<big><font color='#f00'>yì</font></big><font face='AR UDJingxihei'><br>• covetous<br>• greedy<br>• stingy<br></font>
亅,<big><font color='#f00'>jué</font></big><font face='AR UDJingxihei'><br>• 'vertical stroke with hook' radical in Chinese characters (Kangxi radical 6)<br>• see also 豎鉤|竖钩[shù gōu]<br></font>
了,<big><font color='#f00'>le</font></big><font face='AR UDJingxihei'><br>• (modal particle intensifying preceding clause)<br>• (completed action marker)<br></font>
了,<big><font color='#f00'>liǎo</font></big><font face='AR UDJingxihei'><br>• to finish<br>• to achieve<br>• variant of 瞭|了[liǎo]<br>• to understand clearly<br></font>
亇,<big><font color='#f00'>gè</font></big><font face='AR UDJingxihei'><br>• variant of 個|个[gè]<br></font>
予,<big><font color='#f00'>yú</font></big><font face='AR UDJingxihei'><br>• (archaic) I<br>• me<br></font>
予,<big><font color='#f00'>yǔ</font></big><font face='AR UDJingxihei'><br>• to give<br></font>
亊,<big><font color='#f00'>shì</font></big><font face='AR UDJingxihei'><br>• variant of 事[shì]<br></font>
事,<big><font color='#f00'>shì</font></big><font face='AR UDJingxihei'><br>• matter<br>• thing<br>• item<br>• work<br>• affair<br>• CL:件[jiàn],樁|桩[zhuāng],回[huí]<br></font>
二,<big><font color='#f00'>èr</font></big><font face='AR UDJingxihei'><br>• two<br>• 2<br>• (Beijing dialect) stupid<br></font>
亍,<big><font color='#f00'>chù</font></big><font face='AR UDJingxihei'><br>• step with the right foot<br>• see 彳亍[chì chù]<br></font>
于,<big><font color='#f00'>Yú</font></big><font face='AR UDJingxihei'><br>• surname Yu<br></font>
于,<big><font color='#f00'>yú</font></big><font face='AR UDJingxihei'><br>• to go<br>• to take<br>• sentence-final interrogative particle<br>• variant of 於|于[yú]<br></font>
亐,<big><font color='#f00'>yú</font></big><font face='AR UDJingxihei'><br>• archaic variant of 于[Yú]<br></font>
云,<big><font color='#f00'>yún</font></big><font face='AR UDJingxihei'><br>• (classical) to say<br></font>
互,<big><font color='#f00'>hù</font></big><font face='AR UDJingxihei'><br>• mutual<br></font>
亓,<big><font color='#f00'>Qí</font></big><font face='AR UDJingxihei'><br>• surname Qi<br></font>
亓,<big><font color='#f00'>qí</font></big><font face='AR UDJingxihei'><br>• his<br>• her<br>• its<br>• their<br></font>
五,<big><font color='#f00'>wǔ</font></big><font face='AR UDJingxihei'><br>• five<br>• 5<br></font>
井,<big><font color='#f00'>Jǐng</font></big><font face='AR UDJingxihei'><br>• Jing, one of the 28 constellations of Chinese astronomy<br>• surname Jing<br></font>
井,<big><font color='#f00'>jǐng</font></big><font face='AR UDJingxihei'><br>• a well<br>• CL:口[kǒu]<br>• neat<br>• orderly<br></font>
亖,<big><font color='#f00'>sì</font></big><font face='AR UDJingxihei'><br>• old variant of 四[sì]<br></font>
